,condition,url
1429,Priapism,https://www.drugs.com/cg/priapism.html
1430,Prostate Cancer,https://www.drugs.com/cancer-prostate.html
1431,Prostate Cancer (Care Guide),https://www.drugs.com/cg/prostate-cancer.html
1432,Pseudogout (CPPD),https://www.drugs.com/health-guide/pseudogout-cppd.html
1433,Psoriasis,https://www.drugs.com/cg/psoriasis.html
1434,Psoriatic Arthritis,https://www.drugs.com/health-guide/psoriatic-arthritis.html
1435,Pubic Lice,https://www.drugs.com/cg/pubic-lice.html
1436,Pulmonary Edema,https://www.drugs.com/cg/pulmonary-edema.html
1709,R.I.C.E. Treatment,https://www.drugs.com/cg/r-i-c-e-treatment.html
1680,RA (Rheumatoid Arthritis),https://www.drugs.com/cg/rheumatoid-arthritis.html
1681,Rabbit Fever,https://www.drugs.com/condition/tularemia.html
1682,Rabies,https://www.drugs.com/cg/rabies.html
1683,Rabies Prophylaxis,https://www.drugs.com/condition/rabies-prophylaxis.html
1131,Rabies Vaccine,https://www.drugs.com/cg/rabies-vaccine.html
1918,Rabies Vaccine,https://www.drugs.com/cg/rabies-vaccine.html
1726,Rabies Vaccine,https://www.drugs.com/cg/rabies-vaccine.html
1684,Rabies Vaccine,https://www.drugs.com/cg/rabies-vaccine.html
1685,Radial Nerve Palsy,https://www.drugs.com/cg/radial-nerve-palsy.html
1686,Radiation Cystitis,https://www.drugs.com/condition/alkylating-agent-cystitis.html
1687,Radiation Emergency,https://www.drugs.com/condition/radiation-emergency.html
1688,Radiation Injury of Bone,https://www.drugs.com/condition/radiation-injury-of-bone.html
1689,Radiation Sickness,https://www.drugs.com/cg/radiation-sickness.html
1690,Radiation Therapy,https://www.drugs.com/health-guide/radiation-therapy.html
1727,Radiation Therapy,https://www.drugs.com/health-guide/radiation-therapy.html
1132,Radiation Therapy,https://www.drugs.com/health-guide/radiation-therapy.html
1919,Radiation Therapy,https://www.drugs.com/health-guide/radiation-therapy.html
1691,Radiculopathy,https://www.drugs.com/cg/lumbar-radiculopathy.html
1692,Radiofrequency Ablation of the Kidney,https://www.drugs.com/cg/radiofrequency-ablation-of-the-kidney.html
1693,Radiofrequency Ablation of the Liver,https://www.drugs.com/cg/radiofrequency-ablation-of-the-liver.html
1694,Radiofrequency Ablation of the Lung,https://www.drugs.com/cg/radiofrequency-ablation-of-the-lung.html
1695,Radiographic Exam,https://www.drugs.com/condition/radiographic-exam.html
1696,Radionuclide Myocardial Perfusion Study,https://www.drugs.com/condition/radionuclide-myocardial-perfusion-study.html
1697,Radionuclide Scanning,https://www.drugs.com/health-guide/radionuclide-scanning.html
1698,Ragpicker's Disease,https://www.drugs.com/cg/anthrax.html
1699,Ramsay Hunt Syndrome,https://www.drugs.com/mcd/ramsay-hunt-syndrome
1700,Rapid Strep Test,https://www.drugs.com/health-guide/rapid-strep-test.html
1701,Rapidly Progressive Glomerulonephritis,https://www.drugs.com/cg/glomerulonephritis.html
1702,Rash,https://www.drugs.com/health-guide/rash.html
1728,Rash,https://www.drugs.com/health-guide/rash.html
1920,Rash,https://www.drugs.com/health-guide/rash.html
1133,Rash,https://www.drugs.com/health-guide/rash.html
1703,Rash in Children,https://www.drugs.com/cg/rash-in-children.html
1704,Rat-Bite Fever,https://www.drugs.com/condition/rat-bite-fever.html
1729,Raynaud Disease,https://www.drugs.com/cg/raynaud-disease.html
1921,Raynaud Disease,https://www.drugs.com/cg/raynaud-disease.html
1705,Raynaud Disease,https://www.drugs.com/cg/raynaud-disease.html
1134,Raynaud Disease,https://www.drugs.com/cg/raynaud-disease.html
1706,Raynaud's Disease,https://www.drugs.com/mcd/raynaud-s-disease
1707,Raynaud's Phenomenon,https://www.drugs.com/health-guide/raynaud-s-phenomenon.html
1708,Raynaud's Syndrome,https://www.drugs.com/cg/raynaud-s-syndrome.html
1135,Rectal Abscess,https://www.drugs.com/cg/rectal-abscess.html
1730,Rectal Abscess,https://www.drugs.com/cg/rectal-abscess.html
1922,Rectal Abscess,https://www.drugs.com/cg/rectal-abscess.html
1136,Rectal Bleeding,https://www.drugs.com/cg/rectal-bleeding.html
1731,Rectal Bleeding,https://www.drugs.com/cg/rectal-bleeding.html
1923,Rectal Bleeding,https://www.drugs.com/cg/rectal-bleeding.html
1137,Rectal Pain,https://www.drugs.com/cg/rectal-pain-aftercare-instructions.html
1924,Rectal Pain,https://www.drugs.com/cg/rectal-pain-aftercare-instructions.html
1732,Rectal Pain,https://www.drugs.com/cg/rectal-pain-aftercare-instructions.html
1925,Reiter's Syndrome,https://www.drugs.com/condition/reiter-s-syndrome.html
1733,Reiter's Syndrome,https://www.drugs.com/condition/reiter-s-syndrome.html
1138,Reiter's Syndrome,https://www.drugs.com/condition/reiter-s-syndrome.html
1139,Relaxation and Meditation,https://www.drugs.com/cg/relaxation-and-meditation.html
1926,Relaxation and Meditation,https://www.drugs.com/cg/relaxation-and-meditation.html
1734,Relaxation and Meditation,https://www.drugs.com/cg/relaxation-and-meditation.html
1140,Renal Cancer,https://www.drugs.com/cg/renal-cancer.html
1927,Renal Cancer,https://www.drugs.com/cg/renal-cancer.html
1735,Renal Cancer,https://www.drugs.com/cg/renal-cancer.html
1928,Renal Failure,https://www.drugs.com/cg/chronic-kidney-disease-diet.html
1141,Renal Failure,https://www.drugs.com/cg/chronic-kidney-disease-diet.html
1736,Renal Failure,https://www.drugs.com/cg/chronic-kidney-disease-diet.html
1929,Restless Legs Syndrome,https://www.drugs.com/cg/restless-legs-syndrome.html
1142,Restless Legs Syndrome,https://www.drugs.com/cg/restless-legs-syndrome.html
1737,Restless Legs Syndrome,https://www.drugs.com/cg/restless-legs-syndrome.html
1939,Rh Factor Incompatibility,https://www.drugs.com/cg/rh-factor-incompatibility.html
1940,Rh-Isoimmunization,https://www.drugs.com/condition/rh-isoimmunization.html
1941,Rhabdomyolysis,https://www.drugs.com/cg/rhabdomyolysis.html
1942,Rhabdomyosarcoma,https://www.drugs.com/health-guide/rhabdomyosarcoma.html
1943,Rheumatic Fever,https://www.drugs.com/mcd/rheumatic-fever
1944,Rheumatic Fever Prophylaxis,https://www.drugs.com/condition/rheumatic-fever-prophylaxis.html
1945,Rheumatic Heart Disease,https://www.drugs.com/condition/rheumatic-heart-disease.html
1946,Rheumatoid Arthritis,https://www.drugs.com/rheumatoid-arthritis.html
1738,Rheumatoid Arthritis,https://www.drugs.com/rheumatoid-arthritis.html
1143,Rheumatoid Arthritis,https://www.drugs.com/rheumatoid-arthritis.html
1930,Rheumatoid Arthritis,https://www.drugs.com/rheumatoid-arthritis.html
1739,Rheumatoid Arthritis (Care Guide),https://www.drugs.com/cg/rheumatoid-arthritis.html
1931,Rheumatoid Arthritis (Care Guide),https://www.drugs.com/cg/rheumatoid-arthritis.html
1947,Rheumatoid Arthritis (Care Guide),https://www.drugs.com/cg/rheumatoid-arthritis.html
1144,Rheumatoid Arthritis (Care Guide),https://www.drugs.com/cg/rheumatoid-arthritis.html
1948,Rheumatoid Factor,https://www.drugs.com/cg/rheumatoid-factor.html
1949,Rheumatoid Lung,https://www.drugs.com/condition/rheumatoid-lung.html
1950,Rheumatoid Pneumoconiosis,https://www.drugs.com/condition/rheumatoid-lung.html
1951,Rhinitis,https://www.drugs.com/cg/allergic-rhinitis.html
1145,Rhinoplasty,https://www.drugs.com/cg/rhinoplasty.html
1932,Rhinoplasty,https://www.drugs.com/cg/rhinoplasty.html
1740,Rhinoplasty,https://www.drugs.com/cg/rhinoplasty.html
1952,Rhinoplasty,https://www.drugs.com/cg/rhinoplasty.html
1953,Rhinorrhea,https://www.drugs.com/condition/rhinorrhea.html
1954,Rhinosinusitis,https://www.drugs.com/cg/rhinosinusitis.html
1955,Rhytidectomy,https://www.drugs.com/cg/rhytidectomy.html
1710,Rib Contusion,https://www.drugs.com/cg/rib-contusion-aftercare-instructions.html
1711,Rib Fracture,https://www.drugs.com/cg/rib-fracture.html
1712,Rib Fracture in Children,https://www.drugs.com/cg/rib-fracture-in-children.html
1146,Rickets,https://www.drugs.com/mcd/rickets
1713,Rickets,https://www.drugs.com/mcd/rickets
1933,Rickets,https://www.drugs.com/mcd/rickets
1741,Rickets,https://www.drugs.com/mcd/rickets
1714,Rickettsial Infection,https://www.drugs.com/condition/rickettsial-infection.html
1715,Right Heart Catheterization,https://www.drugs.com/cg/right-heart-catheterization-aftercare-instructions.html
1716,Right Hemispheric Stroke,https://www.drugs.com/cg/right-hemispheric-stroke.html
1717,Rigid Bronchoscopy,https://www.drugs.com/cg/rigid-bronchoscopy.html
1718,Rigid Sigmoidoscopy,https://www.drugs.com/cg/rigid-sigmoidoscopy-aftercare-instructions.html
1719,Ringworm,https://www.drugs.com/cg/tinea-corporis.html
1720,Ringworm (Body),https://www.drugs.com/mcd/ringworm-body
1721,Ringworm (Scalp),https://www.drugs.com/mcd/ringworm-scalp
1722,Ringworm (Tinea),https://www.drugs.com/health-guide/ringworm-tinea.html
1147,Ringworm (Tinea),https://www.drugs.com/health-guide/ringworm-tinea.html
1742,Ringworm (Tinea),https://www.drugs.com/health-guide/ringworm-tinea.html
1934,Ringworm (Tinea),https://www.drugs.com/health-guide/ringworm-tinea.html
1723,"Ringworm, Beard",https://www.drugs.com/condition/tinea-barbae.html
1724,"Ringworm, Foot",https://www.drugs.com/cg/athlete-s-foot.html
1725,"Ringworm, Groin",https://www.drugs.com/cg/jock-itch.html
1148,Root Canal,https://www.drugs.com/cg/root-canal.html
1743,Root Canal,https://www.drugs.com/cg/root-canal.html
1935,Root Canal,https://www.drugs.com/cg/root-canal.html
1936,Rosacea,https://www.drugs.com/cg/rosacea.html
1149,Rosacea,https://www.drugs.com/cg/rosacea.html
1744,Rosacea,https://www.drugs.com/cg/rosacea.html
1150,Rotavirus Vaccine,https://www.drugs.com/cg/rotavirus-vaccine.html
1937,Rotavirus Vaccine,https://www.drugs.com/cg/rotavirus-vaccine.html
1745,Rotavirus Vaccine,https://www.drugs.com/cg/rotavirus-vaccine.html
1938,Rubella,https://www.drugs.com/cg/rubella.html
1746,Rubella,https://www.drugs.com/cg/rubella.html
1151,Rubella,https://www.drugs.com/cg/rubella.html
1857,SEGA (Subependymal Giant Cell Astrocytoma),https://www.drugs.com/condition/subependymal-giant-cell-astrocytoma.html
2044,STD (Sexually Transmitted Diseases),https://www.drugs.com/cg/sexually-transmitted-diseases.html
2045,STD Prophylaxis,https://www.drugs.com/cg/sexually-transmitted-diseases.html
1836,Sea Sickness,https://www.drugs.com/cg/motion-sickness.html
1837,Seasonal Affective Disorder,https://www.drugs.com/cg/seasonal-affective-disorder.html
1838,Seasonal Affective Disorder (SAD),https://www.drugs.com/mcd/seasonal-affective-disorder-sad
1839,Seasonal Allergic Conjunctivitis,https://www.drugs.com/cg/allergic-rhinitis.html
1840,Seasoning Without Salt,https://www.drugs.com/cg/seasoning-without-salt.html
1841,Sebaceous Carcinoma,https://www.drugs.com/mcd/sebaceous-carcinoma
1842,Sebaceous Cysts,https://www.drugs.com/health-guide/sebaceous-cysts.html
1843,Seborrheic Dermatitis,https://www.drugs.com/cg/seborrheic-dermatitis.html
1844,Seborrheic Keratoses,https://www.drugs.com/health-guide/seborrheic-keratoses.html
1845,Seborrheic Keratosis,https://www.drugs.com/cg/seborrheic-keratosis.html
1846,Second Degree Burn,https://www.drugs.com/cg/second-degree-burn.html
1847,Secondary Adrenal Insufficiency,https://www.drugs.com/cg/secondary-adrenal-insufficiency.html
1848,Secondary Cutaneous Bacterial Infections,https://www.drugs.com/condition/secondary-cutaneous-bacterial-infections.html
1849,Secondary Hyperparathyroidism,https://www.drugs.com/cg/hyperparathyroidism.html
1850,Secondary Hypertension,https://www.drugs.com/health-guide/secondary-hypertension.html
1851,Secondary Myelofibrosis,https://www.drugs.com/mcd/myelofibrosis
1852,Secondhand Smoke Exposure in Children,https://www.drugs.com/cg/secondhand-smoke-exposure-in-children.html
1853,Sedation,https://www.drugs.com/cg/deep-sedation.html
1854,Sedation and Analgesia,https://www.drugs.com/cg/sedation-and-analgesia.html
1855,Sedative Withdrawal,https://www.drugs.com/condition/sedative-withdrawal.html
1856,"Sedative, Hypnotic or Anxiolytic Drug Use Disorder",https://www.drugs.com/health-guide/sedative-hypnotic-or-anxiolytic-drug-use-disorder.html
1858,Seizure,https://www.drugs.com/health-guide/seizure.html
1859,Seizure Prevention,https://www.drugs.com/cg/seizures.html
1860,Seizure Prophylaxis,https://www.drugs.com/cg/seizures.html
1861,Seizure Prophylaxis during or Following Neurosurgery,https://www.drugs.com/condition/seizure-prophylaxis-during-or-following-neurosurgery.html
1862,Seizures after Traumatic Brain Injury,https://www.drugs.com/cg/seizures-after-traumatic-brain-injury.html
1863,Seizures after Traumatic Brain Injury in Children,https://www.drugs.com/cg/seizures-after-traumatic-brain-injury-in-children.html
1865,Self Care Measures after a Stroke,https://www.drugs.com/cg/self-care-measures-after-a-stroke.html
1866,Self Care Measures with Cancer,https://www.drugs.com/cg/self-care-measures-with-cancer.html
1864,Self Care after Delivery,https://www.drugs.com/cg/self-care-after-delivery-ambulatory-care.html
1867,Self-Care Measures with a Chronic Disease,https://www.drugs.com/cg/self-care-measures-with-a-chronic-disease.html
1868,Self-Injury/Cutting,https://www.drugs.com/mcd/self-injury-cutting
1869,Seminoma,https://www.drugs.com/cg/testicular-cancer.html
1870,Senile Dementia Alzheimer's Type,https://www.drugs.com/cg/alzheimer-disease.html
1871,Sentinel Lymph Node Biopsy,https://www.drugs.com/cg/sentinel-lymph-node-biopsy.html
1872,Sentinel Lymph Node Breast Biopsy,https://www.drugs.com/cg/sentinel-lymph-node-breast-biopsy-aftercare-instructions.html
1873,Separated Shoulder,https://www.drugs.com/mcd/separated-shoulder
1874,Separation Anxiety,https://www.drugs.com/mcd/separation-anxiety
1875,Separation Anxiety Disorder,https://www.drugs.com/cg/separation-anxiety-disorder.html
1876,Sepsis,https://www.drugs.com/cg/sepsis.html
1877,Sepsis in Children,https://www.drugs.com/cg/sepsis-in-children.html
1878,Septic Arthritis,https://www.drugs.com/cg/septic-arthritis.html
1879,Septic Shock,https://www.drugs.com/cg/septic-shock.html
1880,Septicemia,https://www.drugs.com/cg/septic-shock.html
1881,Septicemic Plague,https://www.drugs.com/cg/plague.html
1882,Septoplasty,https://www.drugs.com/cg/septoplasty.html
1883,Septorhinoplasty,https://www.drugs.com/cg/septorhinoplasty-aftercare-instructions.html
1884,Sequential Compression Devices,https://www.drugs.com/cg/sequential-compression-devices.html
1885,Serologic Test for Syphilis,https://www.drugs.com/cg/serologic-test-for-syphilis.html
1886,Seroma,https://www.drugs.com/cg/seroma.html
1887,Serosal Cavity Neoplastic Disease,https://www.drugs.com/condition/serosal-cavity-neoplastic-disease.html
1888,Serotonin Syndrome,https://www.drugs.com/cg/serotonin-syndrome.html
1889,Serous Otitis Media,https://www.drugs.com/cg/serous-otitis-media-aftercare-instructions.html
1890,Serous Papillary Carcinoma,https://www.drugs.com/condition/peritoneal-cancer.html
1891,Serous Surface Papillary Carcinoma,https://www.drugs.com/condition/peritoneal-cancer.html
1892,Serum Calcium,https://www.drugs.com/cg/serum-calcium.html
1893,Serum Pregnancy Test,https://www.drugs.com/cg/serum-pregnancy-test.html
1894,Serum Protein Electrophoresis,https://www.drugs.com/cg/serum-protein-electrophoresis.html
1895,Serum Sickness,https://www.drugs.com/condition/serum-sickness.html
1896,Serum T3 Uptake,https://www.drugs.com/cg/serum-t3-uptake.html
1897,Sever Disease,https://www.drugs.com/cg/sever-disease.html
1898,Severe Acute Respiratory Syndrome (SARS),https://www.drugs.com/mcd/severe-acute-respiratory-syndrome-sars
1899,Severe Lightning Injury,https://www.drugs.com/cg/severe-lightning-injury.html
1900,Severe Mood Dysregulation,https://www.drugs.com/cg/disruptive-mood-dysregulation-disorder.html
1901,Severe Myoclonic Epilepsy of Infancy,https://www.drugs.com/condition/dravet-syndrome.html
1902,Sex Headaches,https://www.drugs.com/mcd/sex-headaches
1903,Sexual Abuse of a Child,https://www.drugs.com/cg/sexual-abuse-of-a-child.html
1904,Sexual Assault,https://www.drugs.com/cg/sexual-assault.html
1905,Sexual Disorders,https://www.drugs.com/condition/sexual-deviations-or-disorders.html
1906,Sexual Dysfunction (Female),https://www.drugs.com/female-dysfunction.html
1907,"Sexual Dysfunction, Male",https://www.drugs.com/cg/erectile-dysfunction.html
1908,"Sexual Dysfunction, SSRI Induced",https://www.drugs.com/condition/sexual-dysfunction-ssri-induced.html
1909,Sexual Function in Men after Spinal Cord Injury,https://www.drugs.com/cg/sexual-function-in-men-after-spinal-cord-injury.html
1910,Sexual Function in Women after Spinal Cord Injury,https://www.drugs.com/cg/sexual-function-in-women-after-spinal-cord-injury.html
1911,Sexual Health,https://www.drugs.com/sexual-health.html
1912,Sexuality and Fertility in Men during Radiation Therapy,https://www.drugs.com/cg/sexuality-and-fertility-in-men-during-radiation-therapy.html
1913,Sexuality and Fertility in Women during Radiation Therapy,https://www.drugs.com/cg/sexuality-and-fertility-in-women-during-radiation-therapy.html
1914,Sexually Transmitted Diseases,https://www.drugs.com/cg/sexually-transmitted-diseases.html
1915,Sexually Transmitted Diseases (STDs),https://www.drugs.com/mcd/sexually-transmitted-diseases-stds
1916,Sexually Transmitted Diseases in Adolescents,https://www.drugs.com/cg/sexually-transmitted-diseases-in-adolescents.html
1917,Sezary Syndrome,https://www.drugs.com/condition/sezary-syndrome.html
2031,Stable Angina,https://www.drugs.com/cg/angina.html
2032,Stage 4 Prostate Cancer,https://www.drugs.com/mcd/stage-4-prostate-cancer
2033,Stage Fright,https://www.drugs.com/health-guide/generalized-anxiety-disorder.html
2034,Stagnant Loop Syndrome,https://www.drugs.com/condition/malabsorption-syndrome.html
2035,Stapedectomy,https://www.drugs.com/cg/stapedectomy.html
2036,Staph Infections,https://www.drugs.com/mcd/staph-infections
2037,Staph Skin Infection,https://www.drugs.com/cg/mrsa-methicillin-resistant-staphylococcus-aureus.html
2038,Staple Care,https://www.drugs.com/cg/staple-care.html
2039,Stapled Hemorrhoidopexy,https://www.drugs.com/cg/stapled-hemorrhoidopexy.html
2040,Startle Disease,https://www.drugs.com/condition/hyperekplexia.html
2041,Stasis Dermatitis,https://www.drugs.com/cg/stasis-dermatitis.html
2042,Stasis Syndrome,https://www.drugs.com/condition/malabsorption-syndrome.html
2043,Status Epilepticus,https://www.drugs.com/cg/status-epilepticus.html
2046,Steatohepatitis,https://www.drugs.com/mcd/nonalcoholic-fatty-liver-disease
2047,Steatosis,https://www.drugs.com/mcd/nonalcoholic-fatty-liver-disease
2048,Stein-Leventhal Syndrome,https://www.drugs.com/cg/polycystic-ovarian-syndrome.html
2049,Steinert's Disease,https://www.drugs.com/cg/muscular-dystrophy.html
2050,Stem Cell Transplant Conditioning,https://www.drugs.com/condition/stem-cell-transplant-conditioning.html
2051,Stereotactic Biopsy of the Breast,https://www.drugs.com/health-guide/stereotactic-biopsy-of-the-breast.html
2052,Stereotactic Gamma Ray Surgery for Benign Intracranial Tumors,https://www.drugs.com/cg/stereotactic-gamma-ray-surgery-for-benign-intracranial-tumors-aftercare-instructions.html
2053,Stereotactic Gamma Ray Surgery for Extracranial Lesions and Tumors,https://www.drugs.com/cg/stereotactic-gamma-ray-surgery-for-extracranial-lesions-and-tumors-aftercare-instructions.html
2054,Stereotactic Gamma Ray Surgery for Malignant Intracranial Tumors,https://www.drugs.com/cg/stereotactic-gamma-ray-surgery-for-malignant-intracranial-tumors-aftercare-instructions.html
2055,Sterile Eosinophilic Pustulosis,https://www.drugs.com/condition/eosinophilic-folliculitis.html
2056,Steristrips,https://www.drugs.com/cg/steristrips-aftercare-instructions.html
2057,Sternal Precautions,https://www.drugs.com/cg/sternal-precautions.html
2058,Steroid Joint Injection,https://www.drugs.com/cg/steroid-joint-injection.html
2059,Steroid Responsive Inflammatory Conditions,https://www.drugs.com/condition/steroid-responsive-inflammatory-conditions.html
2060,Stevens-Johnson Syndrome,https://www.drugs.com/cg/stevens-johnson-syndrome.html
2061,Stickler Syndrome,https://www.drugs.com/mcd/stickler-syndrome
2062,Stiff Baby Syndrome,https://www.drugs.com/condition/hyperekplexia.html
2063,Stiff-Man Syndrome,https://www.drugs.com/condition/stiff-man-syndrome.html
2064,Still's Disease,https://www.drugs.com/condition/still-s-disease.html
2065,Stillbirth,https://www.drugs.com/cg/stillbirth.html
2066,Stitches Removal,https://www.drugs.com/cg/stitches-removal.html
2067,Stomach Cancer,https://www.drugs.com/cg/stomach-cancer.html
2068,Stomach Flu,https://www.drugs.com/cg/gastroenteritis.html
2069,Stomach Polyps,https://www.drugs.com/mcd/stomach-polyps
2070,Stomach Ulcer,https://www.drugs.com/cg/peptic-ulcer.html
2071,Stomach Upset,https://www.drugs.com/cg/acute-nausea-and-vomiting.html
2072,Stomatitis,https://www.drugs.com/cg/gingivostomatitis.html
2073,"Stones, Bladder",https://www.drugs.com/cg/ureteral-stones.html
2074,"Stones, Kidney",https://www.drugs.com/cg/kidney-stones.html
2075,Strabismus,https://www.drugs.com/condition/strabismus.html
2078,Strabismus Repair,https://www.drugs.com/cg/strabismus-repair.html
2076,Strabismus in Adults,https://www.drugs.com/cg/strabismus-in-adults.html
2077,Strabismus in Children,https://www.drugs.com/cg/strabismus-in-children.html
2079,Strawberry Mark,https://www.drugs.com/mcd/hemangioma
2080,Strawberry Nevus,https://www.drugs.com/mcd/hemangioma
2081,Strep Pharyngitis,https://www.drugs.com/cg/strep-throat.html
2082,Strep Throat,https://www.drugs.com/cg/strep-throat.html
2083,Strep Throat in Children,https://www.drugs.com/cg/strep-throat-in-children.html
2084,Streptococcal Infection,https://www.drugs.com/cg/strep-throat.html
2085,Streptococcal Pharyngitis,https://www.drugs.com/cg/strep-throat.html
2086,Streptococcal Pneumonia,https://www.drugs.com/condition/streptococcal-pneumonia.html
2087,Streptococcemia,https://www.drugs.com/condition/streptococcemia.html
2088,Stress,https://www.drugs.com/cg/stress.html
2089,Stress Cardiomyopathy,https://www.drugs.com/mcd/broken-heart-syndrome
2090,Stress Echocardiogram,https://www.drugs.com/cg/stress-echocardiogram.html
2091,Stress Fractures,https://www.drugs.com/mcd/stress-fractures
2092,Stress Incontinence,https://www.drugs.com/mcd/stress-incontinence
2093,Stress Ulcer Prophylaxis,https://www.drugs.com/cg/diet-for-stomach-ulcers-and-gastritis.html
2094,Stretch Marks,https://www.drugs.com/mcd/stretch-marks
2095,Stroke,https://www.drugs.com/cg/stroke.html
2097,Stroke Prevention,https://www.drugs.com/cg/stroke-prevention-ambulatory-care.html
2098,"Stroke Rehab: Management of Depression, Fatigue, and Sleep Problems",https://www.drugs.com/cg/stroke-rehab-management-of-depression-fatigue-and-sleep-problems-ambulatory-care.html
2099,Stroke Rehabilitation,https://www.drugs.com/cg/stroke-rehabilitation-ambulatory-care.html
2096,Stroke in Children,https://www.drugs.com/cg/stroke-in-children.html
2100,"Stroke, Hemorrhagic",https://www.drugs.com/health-guide/hemorrhagic-stroke.html
2101,"Stroke, Ischemic",https://www.drugs.com/cg/ischemic-stroke.html
2102,"Stroke, Ischemic, Prophylaxis",https://www.drugs.com/cg/ischemic-stroke-ambulatory-care.html
2103,Strongyloidiasis,https://www.drugs.com/condition/strongyloidiasis.html
2104,Stuart-Prower Factor Deficiency,https://www.drugs.com/condition/factor-x-deficiency.html
2105,Stuttering,https://www.drugs.com/health-guide/stuttering.html
2106,Sty,https://www.drugs.com/mcd/sty
2107,Stye,https://www.drugs.com/cg/stye.html
2108,Styes and Chalazions,https://www.drugs.com/health-guide/styes-and-chalazions.html
1558,Sympathetic Nerve Block,https://www.drugs.com/cg/sympathetic-nerve-block.html
1559,Syncope,https://www.drugs.com/cg/syncope.html
1560,Syncope in Children,https://www.drugs.com/cg/syncope-in-children.html
1561,Syncope in Older Adults,https://www.drugs.com/cg/syncope-in-older-adults.html
1563,Syndrome X,https://www.drugs.com/health-guide/pre-diabetes.html
1562,Syndrome of Inappropriate Antidiuretic Hormone Secretion,https://www.drugs.com/cg/syndrome-of-inappropriate-antidiuretic-hormone-secretion.html
1564,Synovial Sarcoma,https://www.drugs.com/mcd/synovial-sarcoma
1565,Synovitis,https://www.drugs.com/condition/synovitis.html
1566,Syphilis,https://www.drugs.com/cg/syphilis.html
1567,"Syphilis, Early",https://www.drugs.com/condition/syphilis-early.html
1568,"Syphilis, Latent",https://www.drugs.com/condition/syphilis-latent.html
1569,Syphilitic Aortic Aneurysm,https://www.drugs.com/condition/syphilitic-aortic-aneurysm.html
1570,Syphilitic Aortitis,https://www.drugs.com/condition/syphilitic-aortitis.html
1571,Syphilitic Parkinsonism,https://www.drugs.com/condition/syphilitic-parkinsonism.html
1572,Syphilitic Ruptured Cerebral Aneurysm,https://www.drugs.com/condition/syphilitic-ruptured-cerebral-aneurysm.html
1573,Syphilitic Uveitis,https://www.drugs.com/condition/syphilitic-uveitis.html
1574,Syringomyelia,https://www.drugs.com/mcd/syringomyelia
1575,Syrinx,https://www.drugs.com/mcd/syringomyelia
1576,Systemic Candidiasis,https://www.drugs.com/condition/systemic-candidiasis.html
1577,Systemic Exertion Intolerance Disease,https://www.drugs.com/cg/chronic-fatigue-syndrome.html
1578,Systemic Fungal Infection,https://www.drugs.com/condition/systemic-fungal-infection.html
1579,Systemic Lupus Erythematosus,https://www.drugs.com/cg/lupus-erythematosus.html
1580,Systemic Mast Cell Disease,https://www.drugs.com/condition/systemic-mastocytosis.html
1581,Systemic Mastocytosis,https://www.drugs.com/condition/systemic-mastocytosis.html
1582,Systemic Sclerosis,https://www.drugs.com/condition/systemic-sclerosis.html
1583,Systemic Sclerosis-Associated Interstitial Lung Disease,https://www.drugs.com/condition/systemic-sclerosis-associated-interstitial-lung-disease.html
1584,Systolic Click-Murmur Syndrome,https://www.drugs.com/cg/mitral-valve-prolapse.html
1956,Ulcerative Colitis,https://www.drugs.com/cg/ulcerative-colitis.html
2008,Ulcerative Colitis,https://www.drugs.com/cg/ulcerative-colitis.html
365,Ulcerative Colitis,https://www.drugs.com/cg/ulcerative-colitis.html
2009,Underactive Thyroid,https://www.drugs.com/cg/hypothyroidism.html
1957,Underactive Thyroid,https://www.drugs.com/cg/hypothyroidism.html
366,Underactive Thyroid,https://www.drugs.com/cg/hypothyroidism.html
1958,Upper Respiratory Tract Infection,https://www.drugs.com/cg/upper-respiratory-infection.html
367,Upper Respiratory Tract Infection,https://www.drugs.com/cg/upper-respiratory-infection.html
2010,Upper Respiratory Tract Infection,https://www.drugs.com/cg/upper-respiratory-infection.html
1959,Ureteral Cancer,https://www.drugs.com/mcd/ureteral-cancer
368,Ureteral Cancer,https://www.drugs.com/mcd/ureteral-cancer
2011,Ureteral Cancer,https://www.drugs.com/mcd/ureteral-cancer
369,Urethritis,https://www.drugs.com/health-guide/urethritis.html
1960,Urethritis,https://www.drugs.com/health-guide/urethritis.html
2012,Urethritis,https://www.drugs.com/health-guide/urethritis.html
2013,Urinary Incontinence,https://www.drugs.com/cg/urinary-incontinence.html
1961,Urinary Incontinence,https://www.drugs.com/cg/urinary-incontinence.html
370,Urinary Incontinence,https://www.drugs.com/cg/urinary-incontinence.html
371,Urinary Retention,https://www.drugs.com/cg/urinary-retention-in-men.html
2014,Urinary Retention,https://www.drugs.com/cg/urinary-retention-in-men.html
1962,Urinary Retention,https://www.drugs.com/cg/urinary-retention-in-men.html
2015,Urinary Tract Infection,https://www.drugs.com/mcd/urinary-tract-infection-uti
1963,Urinary Tract Infection,https://www.drugs.com/mcd/urinary-tract-infection-uti
372,Urinary Tract Infection,https://www.drugs.com/mcd/urinary-tract-infection-uti
373,Urinary Tract Obstruction,https://www.drugs.com/condition/urinary-tract-obstruction.html
2016,Urinary Tract Obstruction,https://www.drugs.com/condition/urinary-tract-obstruction.html
1964,Urinary Tract Obstruction,https://www.drugs.com/condition/urinary-tract-obstruction.html
